sample_id,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
nodule-1_slice-3.png,0.0,0.0,0.811827954806914,0.0,0.0,0.0,0.8106666645048889,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-4.png,0.0,0.0,0.16113743999460928,0.0,0.0,0.0,0.17757009262817713,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-2.png,0.0,0.0,0.31111110972839506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.29629629472859104,0.0,0.0,0.0,0.2347417829354846,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-3.png,0.0,0.0,0.21402213943165263,0.0,0.0,0.0,0.21352313091272906,0.0,0.0,0.0,0.26470588105536336,0.0
nodule-1_slice-4.png,0.0,0.0,0.6685236750180399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7414330194970934,0.0
nodule-1_slice-2.png,0.5077720180944455,0.0,0.0,0.0,0.0,0.0,0.6036363614413224,0.0,0.7450980355632449,0.0,0.7649769550001062,0.0
nodule-1_slice-5.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089337155362141,0.0,0.5924170602075425,0.0
nodule-1_slice-6.png,0.0,0.0,0.5340050364382745,0.0,0.0,0.0,0.6465256778050584,0.0,0.0,0.0,0.7028985481779039,0.0
nodule-1_slice-8.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327485354810027,0.0
nodule-1_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-7.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298755152287323,0.0,0.0,0.0
nodule-0_slice-0.png,0.0,0.0,0.0,0.0,0.0,0.0,0.2602739708200413,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.4032258031997919,0.0,0.0,0.0,0.36641221094341825,0.0,0.0,0.0,0.4126984094230285,0.0
nodule-0_slice-2.png,0.0,0.0,0.29003021060413836,0.0,0.0,0.0,0.3507462673479617,0.0,0.0,0.0,0.33103448161712246,0.0
nodule-0_slice-0.png,0.0,0.0,0.33939393733700646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260869547495274,0.0
nodule-0_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-4.png,0.64999999675,0.0,0.0,0.0,0.6893203850032991,0.0,0.3988919656540389,0.0,0.7203791435053121,0.0,0.0,0.0
nodule-2_slice-2.png,0.0,0.0,0.24161073744425926,0.0,0.0,0.0,0.231707316366746,0.0,0.0,0.0,0.13471502520873044,0.0
nodule-2_slice-5.png,0.0,0.0,0.3501326250659612,0.0,0.0,0.0,0.48083623525841035,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-6.png,0.0,0.0,0.5447154449401811,0.0,0.0,0.0,0.45333333182222224,0.0,0.0,0.0,0.38848920723565034,0.0
nodule-2_slice-1.png,0.0,0.0,0.2616822405450258,0.0,0.0,0.0,0.30612244585589343,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-7.png,0.0,0.0,0.32863849610967844,0.0,0.0,0.0,0.38251365911194724,0.0,0.0,0.0,0.2926829250446163,0.0
nodule-2_slice-3.png,0.0,0.0,0.4620938611476756,0.0,0.0,0.0,0.5112781935666233,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-0.png,0.0,0.0,0.37583892365208776,0.0,0.0,0.0,0.2596153833672337,0.0,0.0,0.0,0.30508474403906927,0.0
nodule-1_slice-1.png,0.0,0.0,0.15849056543965825,0.0,0.0,0.0,0.1872340417564509,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-0.png,0.0,0.0,0.39999999724137936,0.0,0.0,0.0,0.4661654100288315,0.0,0.0,0.0,0.3140495841814084,0.0
nodule-0_slice-1.png,0.0,0.0,0.6501766761477856,0.0,0.0,0.0,0.6416382230660812,0.0,0.0,0.0,0.6717557226268865,0.0
nodule-2_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-0.png,0.0,0.0,0.4905660284798863,0.0,0.0,0.0,0.7111110953086424,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272639462811,0.0,0.0,0.0,0.7294117561245675,0.0
nodule-0_slice-0.png,0.0,0.0,0.47540983216877186,0.0,0.0,0.0,0.33939393733700646,0.0,0.0,0.0,0.4628099135304966,0.0
nodule-0_slice-1.png,0.0,0.0,0.4255319118756602,0.0,0.0,0.0,0.38518518233196164,0.0,0.0,0.0,0.3565891445225648,0.0
nodule-6_slice-2.png,0.0,0.0,0.1458333328269676,0.0,0.0,0.0,0.15384615325443787,0.0,0.0,0.0,0.0,0.0
nodule-6_slice-0.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-6_slice-1.png,0.0,0.0,0.2786377700351772,0.0,0.0,0.0,0.2990033212657697,0.0,0.0,0.0,0.2545454537741047,0.0
nodule-1_slice-2.png,0.6885245845202903,0.0,0.5466666630222222,0.0,0.0,0.0,0.5243902407049376,0.0,0.71999999424,0.0,0.6923076856508876,0.0
nodule-1_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-3.png,0.0,0.0,0.3333333306878307,0.0,0.6419753007163543,0.0,0.38983050517092793,0.0,0.0,0.0,0.5161290239334029,0.0
nodule-4_slice-2.png,0.0,0.0,0.4713375766156842,0.0,0.0,0.0,0.4705882322183776,0.0,0.0,0.0,0.7551020331112037,0.0
nodule-4_slice-1.png,0.0,0.0,0.7027026963720477,0.0,0.0,0.0,0.6610169435507038,0.0,0.0,0.0,0.6476190414512473,0.0
nodule-5_slice-4.png,0.0,0.0,0.4277456622673661,0.0,0.0,0.0,0.5170067992040354,0.0,0.0,0.0,0.7526881639495897,0.0
nodule-5_slice-2.png,0.0,0.0,0.5490195970780472,0.0,0.0,0.0,0.5490195970780472,0.0,0.0,0.0,0.0,0.0
nodule-5_slice-5.png,0.0,0.0,0.7868852330018815,0.0,0.0,0.0,0.806451599895942,0.0,0.0,0.0,0.7457626992243611,0.0
nodule-5_slice-6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-5_slice-3.png,0.0,0.0,0.7551020331112037,0.0,0.0,0.0,0.7526881639495897,0.0,0.0,0.0,0.533333328888889,0.0
nodule-2_slice-1.png,0.0,0.0,0.225352111882563,0.0,0.0,0.0,0.24113475091796188,0.0,0.0,0.0,0.0,0.0
nodule-3_slice-0.png,0.0,0.0,0.0,0.0,0.0,0.0,0.37142856612244907,0.0,0.0,0.0,0.0,0.0
nodule-3_slice-1.png,0.0,0.0,0.4897959083715121,0.0,0.0,0.0,0.5199999896000003,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-2.png,0.0,0.0,0.229665070671459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-4.png,0.0,0.0,0.7142857069970846,0.0,0.0,0.0,0.5135135100438276,0.0,0.0,0.0,0.6379310289833532,0.0
nodule-0_slice-2.png,0.0,0.0,0.6739130361531191,0.0,0.0,0.0,0.6458333266059029,0.0,0.0,0.0,0.38961038708045204,0.0
nodule-0_slice-5.png,0.0,0.0,0.3378995418360752,0.0,0.0,0.0,0.41935483645508154,0.0,0.0,0.0,0.5737704871002419,0.0
nodule-0_slice-6.png,0.0,0.0,0.35838150081860404,0.0,0.0,0.0,0.37623762189981375,0.0,0.0,0.0,0.25984251866203734,0.0
nodule-0_slice-1.png,0.0,0.0,0.4675324614606174,0.0,0.0,0.0,0.2999999975,0.0,0.0,0.0,0.2975206586981764,0.0
nodule-0_slice-7.png,0.0,0.0,0.5121951157049376,0.0,0.0,0.0,0.31578947130985363,0.0,0.0,0.0,0.6885245788766463,0.0
nodule-0_slice-3.png,0.0,0.0,0.6065573720773986,0.0,0.0,0.0,0.7155963237101255,0.0,0.0,0.0,0.8131868042506945,0.0
nodule-1_slice-2.png,0.0,0.0,0.6615384564497042,0.0,0.0,0.0,0.666666661498708,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-0.png,0.0,0.0,0.6146341433432481,0.0,0.0,0.0,0.5882352912341408,0.0,0.0,0.0,0.8794326178763644,0.0
nodule-1_slice-1.png,0.0,0.0,0.6557377013347667,0.0,0.0,0.0,0.7078651645625552,0.0,0.0,0.0,0.7950310509625401,0.0
nodule-1_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.6167400853888102,0.0,0.0,0.0,0.627802687767701,0.0,0.0,0.0,0.7019867503179685,0.0
nodule-15_slice-0.png,0.0,0.0,0.26586102638712683,0.0,0.0,0.0,0.21052631528582222,0.0,0.0,0.0,0.2346666660408889,0.0
nodule-15_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-8_slice-0.png,0.0,0.0,0.5128204996712693,0.0,0.0,0.0,0.5128204996712693,0.0,0.0,0.0,0.0,0.0
nodule-8_slice-1.png,0.6349206248425298,0.0,0.4199999958,0.0,0.7599999848000003,0.0,0.37931034155766946,0.0,0.7843137101114959,0.0,0.8070175297014469,0.0
nodule-9_slice-0.png,0.0,0.0,0.1985815588753081,0.0,0.0,0.0,0.23076922899408286,0.0,0.0,0.0,0.0,0.0
nodule-9_slice-1.png,0.0,0.0,0.3928571405187075,0.0,0.0,0.0,0.3069767427582477,0.0,0.0,0.0,0.0,0.0
nodule-4_slice-0.png,0.0,0.0,0.3483870945265349,0.0,0.0,0.0,0.4148148117421125,0.0,0.0,0.0,0.0,0.0
nodule-4_slice-1.png,0.0,0.0,0.8073394421345006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-14_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-14_slice-1.png,0.0,0.0,0.2599277968955675,0.0,0.0,0.0,0.30638297741964693,0.0,0.0,0.0,0.0,0.0
nodule-11_slice-0.png,0.0,0.0,0.4715447116134576,0.0,0.0,0.0,0.4878048740828872,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-1.png,0.0,0.0,0.5179856077842762,0.0,0.0,0.0,0.4713375766156842,0.0,0.0,0.0,0.499999995967742,0.0
nodule-0_slice-2.png,0.0,0.0,0.2962962951989026,0.0,0.0,0.0,0.31147540855952704,0.0,0.0,0.0,0.4597701123001718,0.0
nodule-0_slice-0.png,0.0,0.0,0.0,0.0,0.0,0.0,0.3116883076404116,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.41304347601606806,0.0,0.0,0.0,0.4512195094437835,0.0,0.0,0.0,0.3999999977777778,0.0
nodule-2_slice-4.png,0.0,0.0,0.27607361878505027,0.0,0.0,0.0,0.22916666606987848,0.0,0.0,0.0,0.25903614379808393,0.0
nodule-2_slice-2.png,0.0,0.0,0.4682274231831859,0.0,0.0,0.0,0.31696428500677615,0.0,0.0,0.0,0.41642228616884963,0.0
nodule-2_slice-5.png,0.0,0.0,0.15064935025805365,0.0,0.0,0.0,0.1286031039277093,0.0,0.0,0.0,0.1590909086389463,0.0
nodule-2_slice-0.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-1.png,0.0,0.0,0.3977900541497512,0.0,0.0,0.0,0.30374753391765774,0.0,0.0,0.0,0.0,0.0
nodule-2_slice-3.png,0.0,0.0,0.3225806442941381,0.0,0.630303026483012,0.0,0.2591792650989649,0.0,0.0,0.0,0.40259740129026816,0.0
nodule-1_slice-4.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-9.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-5.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-12.png,0.18105263119778395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-8.png,0.0,0.0,0.034383954105467116,0.0,0.0,0.0,0.08163265295015966,0.0,0.1043723552829727,0.0,0.051915945547693514,0.0
nodule-1_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-7.png,0.16771488434441323,0.0,0.1465968583829025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12521739108657845,0.0
nodule-1_slice-11.png,0.0,0.0,0.09142857129795919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837606827866657,0.0
nodule-1_slice-10.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-4.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-13.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126582252844096,0.0,0.057046979770055406,0.0
nodule-0_slice-9.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-5.png,0.0,0.0,0.2688766109228792,0.0,0.0,0.0,0.28218694835593133,0.0,0.0,0.0,0.21105527602838312,0.0
nodule-0_slice-6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-12.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-8.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.36585365764425937,0.0,0.0,0.0,0.3588516737826515,0.0,0.0,0.0,0.28571428516271374,0.0
nodule-0_slice-7.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-14.png,0.0,0.0,0.09433962246351014,0.0,0.10434782586011342,0.0,0.09803921549404075,0.0,0.0,0.0,0.06896551713328289,0.0
nodule-0_slice-11.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-10.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-16.png,0.0,0.0,0.0660869564068053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-15.png,0.0837438421582664,0.0,0.047685834435223236,0.0,0.0,0.0,0.05616224640224299,0.0,0.0935064932636195,0.0,0.04399323173605206,0.0
nodule-0_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-0.png,0.0,0.0,0.6245353136634375,0.0,0.0,0.0,0.5999999979310345,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-3.png,0.0,0.0,0.6907630494346866,0.0,0.0,0.0,0.6956521711634301,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-4.png,0.708661414532829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124182983254304,0.0
nodule-0_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39790575812066553,0.0
nodule-0_slice-5.png,0.0,0.0,0.6242038196681408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684210524065097,0.0
nodule-0_slice-6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-4.png,0.0,0.0,0.23093681866898297,0.0,0.0,0.0,0.23999999943529413,0.0,0.0,0.0,0.1872509956429263,0.0
nodule-0_slice-2.png,0.0,0.0,0.3568464725354821,0.0,0.0,0.0,0.31417624480948114,0.0,0.0,0.0,0.3091557665765092,0.0
nodule-0_slice-1.png,0.0,0.0,0.29819277063525185,0.0,0.0,0.0,0.29498525030238165,0.0,0.0,0.0,0.28143712532718995,0.0
nodule-0_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604852680060914,0.0
nodule-0_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-3.png,0.0,0.0,0.20759493618330396,0.0,0.0,0.0,0.19689119119976375,0.0,0.0,0.0,0.2385964903908895,0.0
nodule-1_slice-4.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-9.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-5.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-12.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-8.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49681528345977527,0.0
nodule-1_slice-7.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-11.png,0.0,0.0,0.5599999986,0.0,0.0,0.0,0.5531914880539208,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-10.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-3.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-0_slice-4.png,0.5853658508030934,0.0,0.2601626010972305,0.0,0.7820512770381328,0.0,0.2672233814880514,0.0,0.5754716953987185,0.0,0.32569974471832125,0.0
nodule-0_slice-2.png,0.0,0.0,0.24050632835282806,0.0,0.0,0.0,0.31660231537991385,0.0,0.0,0.0,0.25762711777075553,0.0
nodule-0_slice-5.png,0.0,0.0,0.37634408500982774,0.0,0.0,0.0,0.43478260734539564,0.0,0.0,0.0,0.31249999930245537,0.0
nodule-0_slice-6.png,0.0,0.0,0.3820224704793166,0.0,0.0,0.0,0.3026706222472682,0.0,0.0,0.0,0.26704545378680267,0.0
nodule-0_slice-1.png,0.0,0.0,0.1473684205355494,0.0,0.0,0.0,0.16858237483301772,0.0,0.0,0.0,0.139372821814032,0.0
nodule-0_slice-7.png,0.0,0.0,0.14534883678677663,0.0,0.0,0.0,0.1524926681745083,0.0,0.0,0.0,0.1337579613574587,0.0
nodule-0_slice-3.png,0.50999999745,0.0,0.36056337926601867,0.0,0.7532467483555406,0.0,0.3656509685162023,0.0,0.5767441833639806,0.0,0.3975903602482218,0.0
nodule-1_slice-0.png,0.0,0.0,0.45555555302469136,0.0,0.0,0.0,0.42487046411984214,0.0,0.0,0.0,0.575757571395776,0.0
nodule-1_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193439125913,0.0
nodule-1_slice-4.png,0.0,0.0,0.11371237439178533,0.0,0.0,0.0,0.22565687754921657,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.514071293594613,0.0,0.5991189414116322,0.0,0.5139116194534998,0.0
nodule-1_slice-13.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-9.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-5.png,0.0,0.0,0.0807799441771867,0.0,0.0,0.0,0.1225554105312185,0.0,0.29195088636841626,0.0,0.09289617473648064,0.0
nodule-1_slice-6.png,0.15207373254369386,0.0,0.058890147158674806,0.0,0.2383531958414375,0.0,0.0708915144243915,0.0,0.22801302906838977,0.0,0.07612456738624618,0.0
nodule-1_slice-17.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-18.png,0.23999999862857144,0.0,0.17692307624260356,0.0,0.2888888872839506,0.0,0.20769230689349114,0.0,0.20930232436452137,0.0,0.11721611678675416,0.0
nodule-1_slice-12.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-8.png,0.0,0.0,0.0,0.0,0.0,0.0,0.02360515018926486,0.0,0.0,0.0,0.02294056306262715,0.0
nodule-1_slice-1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-7.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-14.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-11.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-10.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nodule-1_slice-16.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
